id;dominio;controle;metodo;status;evidencia;observacao
DUCK-1670;Auditoria;tipagem;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1671;Auditoria;rastreabilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1672;Auditoria;rastreabilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1673;Auditoria;rastreabilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1674;Auditoria;rastreabilidade;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1675;Auditoria;rastreabilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1676;Auditoria;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1677;Auditoria;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1678;Auditoria;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1679;Auditoria;evidência visual;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1680;Auditoria;evidência visual;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1681;Auditoria;documentação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1682;Auditoria;documentação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1683;Auditoria;documentação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1684;Auditoria;documentação;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1685;Auditoria;documentação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1686;Auditoria;recuperação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1687;Auditoria;recuperação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1688;Auditoria;recuperação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1689;Auditoria;recuperação;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1690;Auditoria;recuperação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1691;Auditoria;exportação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1692;Auditoria;exportação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1693;Auditoria;exportação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1694;Auditoria;exportação;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1695;Auditoria;exportação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1696;Auditoria;entrega;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1697;Auditoria;entrega;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1698;Auditoria;entrega;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1699;Auditoria;entrega;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1700;Auditoria;entrega;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1701;CRM;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1702;CRM;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1703;CRM;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1704;CRM;presença funcional;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1705;CRM;presença funcional;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1706;CRM;consistência de estados;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1707;CRM;consistência de estados;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1708;CRM;consistência de estados;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1709;CRM;consistência de estados;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1710;CRM;consistência de estados;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1711;CRM;clareza de feedback;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1712;CRM;clareza de feedback;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1713;CRM;clareza de feedback;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1714;CRM;clareza de feedback;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1715;CRM;clareza de feedback;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1716;CRM;tratamento de erro;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1717;CRM;tratamento de erro;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1718;CRM;tratamento de erro;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1719;CRM;tratamento de erro;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1720;CRM;tratamento de erro;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1721;CRM;navegação por teclado;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1722;CRM;navegação por teclado;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1723;CRM;navegação por teclado;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1724;CRM;navegação por teclado;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1725;CRM;navegação por teclado;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1726;CRM;legibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1727;CRM;legibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1728;CRM;legibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1729;CRM;legibilidade;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1730;CRM;legibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1731;CRM;contraste;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1732;CRM;contraste;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1733;CRM;contraste;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1734;CRM;contraste;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1735;CRM;contraste;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1736;CRM;responsividade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1737;CRM;responsividade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1738;CRM;responsividade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1739;CRM;responsividade;limite operacional;PARCIAL;src/components/studio/views/crm.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
